bird_id,bird,year,sex,cohort,age,tarsus,weight,body_cond,handling,ret_latency,time,time_minutes,session,in_ses_trial,cumul_site,distance,angle,height,worms_ate,,
31,Florence,2021,0,2015,6,33.9,27.1,0.799410029,25.998,,11:39,699,1,3,1,5,115,3.5,,,
31,Florence,2021,0,2015,6,33.9,27.1,0.799410029,21.999,,11:39,699,1,4,1,5,115,3.5,,,
31,Florence,2021,0,2015,6,33.9,27.1,0.799410029,31.005,,11:39,699,1,5,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,27.7,0.817109145,51.999,,12:31,751,2,1,4,7,19,7,,,
31,Florence,2021,0,2015,6,33.9,27.7,0.817109145,39.756,,12:31,751,2,2,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,27.7,0.817109145,18,,12:31,751,2,3,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,27.7,0.817109145,36.511,,12:31,751,2,4,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,27.7,0.817109145,18.85,,12:31,751,2,5,4,7,19,7,,,
31,Florence,2021,0,2015,6,33.9,28.2,0.831858407,23.998,,13:06,786,3,1,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,28.2,0.831858407,29.502,,13:06,786,3,2,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,28.2,0.831858407,14.004,,13:06,786,3,3,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,28.2,0.831858407,25.751,,13:06,786,3,4,3,6,300,2.9,,,
31,Florence,2021,0,2015,6,33.9,28.2,0.831858407,14.502,,13:06,786,3,5,3,6,300,2.9,,,
32,Air,2020,0,2007,13,35.4,24.1,0.68079096,11.505,8,13:58,838,1,1,1,5,124,3.3,5,,
32,Air,2020,0,2007,13,35.4,24.1,0.68079096,15.507,8,13:58,838,1,2,2,9,148,4.4,5,,
32,Air,2020,0,2007,13,35.4,24.1,0.68079096,16.758,8,13:58,838,1,3,2,9,148,4.4,5,,
32,Air,2020,0,2007,13,35.4,24.1,0.68079096,12.512,8,13:58,838,1,4,1,5,124,3.3,5,,
32,Air,2020,0,2007,13,35.4,24.1,0.68079096,16.761,8,13:58,838,1,5,3,8,140,4.3,5,,
32,Air,2020,0,2007,13,35.4,24.4,0.689265537,18.75,7,13:00,780,2,1,4,6,260,6,2,,
32,Air,2020,0,2007,13,35.4,24.4,0.689265537,9.753,7,13:00,780,2,2,5,5,290,4.7,2,,
32,Air,2020,0,2007,13,35.4,24.4,0.689265537,22.501,7,13:00,780,2,3,6,6,201,7,2,,
32,Air,2020,0,2007,13,35.4,24.4,0.689265537,9.694,7,13:00,780,2,4,7,8,251,5,2,,
32,Air,2020,0,2007,13,35.4,24.4,0.689265537,8.996,7,13:00,780,2,5,7,8,251,5,2,,
32,Air,2020,0,2007,13,35.4,25.2,0.711864407,7.506,7,12:34,754,3,1,1,3.3,237,3.3,3,,
32,Air,2020,0,2007,13,35.4,25.2,0.711864407,8.997,7,12:34,754,3,2,1,3.3,237,3.3,3,,
32,Air,2020,0,2007,13,35.4,25.2,0.711864407,3.294,7,12:34,754,3,3,1,3.3,237,3.3,3,,
32,Air,2020,0,2007,13,35.4,25.2,0.711864407,8.511,7,12:34,754,3,4,1,3.3,237,3.3,3,,
32,Air,2020,0,2007,13,35.4,25.2,0.711864407,17.748,7,12:34,754,3,5,6,8,308,7,3,,
33,Edward,2020,1,2011,9,34.5,29,0.84057971,15.755,4,10:17,617,1,1,1,9,299,3,8,,
33,Edward,2020,1,2011,9,34.5,29,0.84057971,9.003,4,10:17,617,1,2,2,5,267,4,8,,
33,Edward,2020,1,2011,9,34.5,29,0.84057971,9.751,4,10:17,617,1,3,3,6,267,4.9,8,,
33,Edward,2020,1,2011,9,34.5,29,0.84057971,8.501,4,10:17,617,1,4,3,6,267,4.9,8,,
33,Edward,2020,1,2011,9,34.5,29,0.84057971,5.75,4,10:17,617,1,5,3,6,267,4.9,8,,
33,Edward,2020,1,2011,9,34.5,,,22.49,13,9:58,598,2,1,4,3.4,304,3.6,8,,
33,Edward,2020,1,2011,9,34.5,,,16.759,13,9:58,598,2,2,4,3.4,304,3.6,8,,
33,Edward,2020,1,2011,9,34.5,,,14.749,13,9:58,598,2,3,4,3.4,304,3.6,8,,
33,Edward,2020,1,2011,9,34.5,,,8.749,13,9:58,598,2,4,4,3.4,304,3.6,8,,
33,Edward,2020,1,2011,9,34.5,,,14.002,13,9:58,598,2,5,4,3.4,304,3.6,8,,
33,Edward,2020,1,2011,9,34.5,,,27.252,27,10:10,610,3,1,5,7,291,1.2,5,,
33,Edward,2020,1,2011,9,34.5,,,21.498,27,10:10,610,3,2,6,5,306,1.6,5,,
33,Edward,2020,1,2011,9,34.5,,,21.753,27,10:10,610,3,3,6,5,306,1.6,5,,
33,Edward,2020,1,2011,9,34.5,,,7.755,27,10:10,610,3,4,6,5,306,1.6,5,,
33,Edward,2020,1,2011,9,34.5,,,6.222,27,10:10,610,3,5,6,5,306,1.6,5,,
33,Edward,2021,1,2011,10,34.5,29.1,0.843478261,12.25,,9:36,576,1,1,1,8,292,3.9,,,
33,Edward,2021,1,2011,10,34.5,29.1,0.843478261,9.759,,9:36,576,1,2,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,29.1,0.843478261,4.75,,9:36,576,1,3,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,29.1,0.843478261,3.251,,9:36,576,1,4,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,29.1,0.843478261,6.499,,9:36,576,1,5,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.9,0.837681159,5.999,,10:06,606,2,1,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.9,0.837681159,3.499,,10:06,606,2,2,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.9,0.837681159,1.999,,10:06,606,2,3,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.9,0.837681159,3,,10:06,606,2,4,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.9,0.837681159,8.998,,10:06,606,2,5,1,8,292,3.9,,,
33,Edward,2021,1,2011,10,34.5,28.3,0.820289855,11.498,,9:46,586,3,1,3,5,333,3.3,,,
33,Edward,2021,1,2011,10,34.5,28.3,0.820289855,4.5,,9:46,586,3,2,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.3,0.820289855,3.749,,9:46,586,3,3,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.3,0.820289855,3.25,,9:46,586,3,4,2,2,253,1.8,,,
33,Edward,2021,1,2011,10,34.5,28.3,0.820289855,2.25,,9:46,586,3,5,2,2,253,1.8,,,
34,Ghost,2020,1,2018,2,34.8,31.2,0.896551724,16.246,31,11:19,679,1,1,1,7,270,2.3,8,,
34,Ghost,2020,1,2018,2,34.8,31.2,0.896551724,26.517,31,11:19,679,1,2,1,7,270,2.3,8,,
34,Ghost,2020,1,2018,2,34.8,31.2,0.896551724,14.23,31,11:19,679,1,3,1,7,270,2.3,8,,
34,Ghost,2020,1,2018,2,34.8,31.2,0.896551724,16.76,31,11:19,679,1,4,2,7,205,3.5,8,,
34,Ghost,2020,1,2018,2,34.8,31.2,0.896551724,9.253,31,11:19,679,1,5,2,7,205,3.5,8,,
34,Ghost,2020,1,2018,2,34.8,30.2,0.867816092,12.008,22,11:04,664,2,1,1,7,234,2.3,6,,
34,Ghost,2020,1,2018,2,34.8,30.2,0.867816092,18.761,22,11:04,664,2,2,3,3.9,341,4,6,,
34,Ghost,2020,1,2018,2,34.8,30.2,0.867816092,9.987,22,11:04,664,2,3,1,7,234,2.3,6,,
34,Ghost,2020,1,2018,2,34.8,30.2,0.867816092,8.429,22,11:04,664,2,4,1,7,234,2.3,6,,
34,Ghost,2020,1,2018,2,34.8,30.2,0.867816092,7.749,22,11:04,664,2,5,1,7,234,2.3,6,,
34,Ghost,2020,1,2018,2,34.8,,,17.511,16,11:17,677,3,1,3,5,116,4,4,,
34,Ghost,2020,1,2018,2,34.8,,,5.251,16,11:17,677,3,2,4,3.5,120,2,4,,
34,Ghost,2020,1,2018,2,34.8,,,21.262,16,11:17,677,3,3,3,5,116,4,4,,
34,Ghost,2020,1,2018,2,34.8,,,14.764,16,11:17,677,3,4,3,5,116,4,4,,
34,Ghost,2020,1,2018,2,34.8,,,10.258,16,11:17,677,3,5,3,5,116,4,4,,
35,Jet,2020,1,2012,8,33.3,27.2,0.816816817,15.753,8,12:20,740,1,1,1,5,159,1.8,7,,
35,Jet,2020,1,2012,8,33.3,27.2,0.816816817,8.748,8,12:20,740,1,2,2,6,231,2.4,7,,
35,Jet,2020,1,2012,8,33.3,27.2,0.816816817,6.847,8,12:20,740,1,3,3,3.1,161,1.2,7,,
35,Jet,2020,1,2012,8,33.3,27.2,0.816816817,8.51,8,12:20,740,1,4,3,3.1,161,1.2,7,,
35,Jet,2020,1,2012,8,33.3,27.2,0.816816817,12.748,8,12:20,740,1,5,4,4,171,1.3,7,,
35,Jet,2020,1,2012,8,33.3,,,15.251,20,12:37,757,2,1,5,6.3,344,1.6,6,,
35,Jet,2020,1,2012,8,33.3,,,17.243,20,12:37,757,2,2,6,5.1,79,4.3,6,,
35,Jet,2020,1,2012,8,33.3,,,13.506,20,12:37,757,2,3,7,8,112,4.3,6,,
35,Jet,2020,1,2012,8,33.3,,,8.504,20,12:37,757,2,4,5,6.3,344,1.6,6,,
35,Jet,2020,1,2012,8,33.3,,,9.252,20,12:37,757,2,5,8,3.4,228,1.6,6,,
35,Jet,2020,1,2012,8,33.3,27.8,0.834834835,20.002,16,11:52,712,3,1,7,6,164,4.3,6,,
35,Jet,2020,1,2012,8,33.3,27.8,0.834834835,10.256,16,11:52,712,3,2,6,4.1,231,4.3,6,,
35,Jet,2020,1,2012,8,33.3,27.8,0.834834835,7.124,16,11:52,712,3,3,7,6,164,4.3,6,,
35,Jet,2020,1,2012,8,33.3,27.8,0.834834835,6.752,16,11:52,712,3,4,7,6,164,4.3,6,,
35,Jet,2020,1,2012,8,33.3,27.8,0.834834835,6.75,16,11:52,712,3,5,9,4.6,319,2.9,6,,
36,Gobbler,2020,1,2014,6,36.3,28.2,0.776859504,15.008,4,10:05,605,1,1,1,3.5,172,1.2,5,,
36,Gobbler,2020,1,2014,6,36.3,28.2,0.776859504,12.255,4,10:05,605,1,2,2,2.4,8,0.7,5,,
36,Gobbler,2020,1,2014,6,36.3,28.2,0.776859504,12.742,4,10:05,605,1,3,3,1.2,43,0.7,5,,
36,Gobbler,2020,1,2014,6,36.3,28.2,0.776859504,5.007,4,10:05,605,1,4,3,1.2,43,0.7,5,,
36,Gobbler,2020,1,2014,6,36.3,28.2,0.776859504,23.514,4,10:05,605,1,5,1,3.5,172,1.2,5,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,14.653,10,9:35,575,2,1,1,7,135,1.2,4,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,14.253,10,9:35,575,2,2,4,8,188,1,4,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,9.799,10,9:35,575,2,3,1,7,135,1.2,4,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,13.498,10,9:35,575,2,4,5,5,172,1.2,4,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,15.746,10,9:35,575,2,5,5,5,172,1.2,4,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,13.651,13,10:15,615,3,1,6,4.3,230,1.45,3,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,18.732,13,10:15,615,3,2,7,5,185,2.1,3,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,9.999,13,10:15,615,3,3,6,4.3,230,1.45,3,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,7.506,13,10:15,615,3,4,6,4.3,230,1.45,3,,
36,Gobbler,2020,1,2014,6,36.3,27.8,0.76584022,7.002,13,10:15,615,3,5,6,4.3,230,1.45,3,,
37,Sara,2020,0,2018,2,33,,,35.773,18,11:09,669,1,1,1,5,97,5,10,,
37,Sara,2020,0,2018,2,33,,,37.751,18,11:09,669,1,2,2,9,326,5,10,,
37,Sara,2020,0,2018,2,33,,,31.245,18,11:09,669,1,3,3,8,284,1.3,10,,
37,Sara,2020,0,2018,2,33,,,35.84,18,11:09,669,1,4,4,7,308,5,10,,
37,Sara,2020,0,2018,2,33,,,37.53,18,11:09,669,1,5,5,9,353,7,10,,
37,Sara,2020,0,2018,2,33,,,23.998,31,10:35,635,2,1,1,10,80,5,10,,
37,Sara,2020,0,2018,2,33,,,27.511,31,10:35,635,2,2,6,8,336,2.8,10,,
37,Sara,2020,0,2018,2,33,,,18.742,31,10:35,635,2,3,4,9,355,5,10,,
37,Sara,2020,0,2018,2,33,,,20.995,31,10:35,635,2,4,4,9,355,5,10,,
37,Sara,2020,0,2018,2,33,,,31.511,31,10:35,635,2,5,7,10,12,2.2,10,,
37,Sara,2020,0,2018,2,33,,,21.246,20,11:12,672,3,1,8,5,154,3.2,4,,
37,Sara,2020,0,2018,2,33,,,18.501,20,11:12,672,3,2,4,5,282,5,4,,
37,Sara,2020,0,2018,2,33,,,23.505,20,11:12,672,3,3,1,8,120,5,4,,
37,Sara,2020,0,2018,2,33,,,17.249,20,11:12,672,3,4,8,5,154,3.2,4,,
37,Sara,2020,0,2018,2,33,,,35.021,20,11:12,672,3,5,7,5,12,2.2,4,,
37,Sara,2021,0,2018,3,33,27.8,0.842424242,14.251,,10:18,618,1,1,1,2.4,255,2.5,,,
37,Sara,2021,0,2018,3,33,27.8,0.842424242,13.254,,10:18,618,1,2,2,5,269,4.2,,,
37,Sara,2021,0,2018,3,33,27.8,0.842424242,9.001,,10:18,618,1,3,2,5,269,4.2,,,
37,Sara,2021,0,2018,3,33,27.8,0.842424242,25.001,,10:18,618,1,4,3,6,20,3.1,,,
37,Sara,2021,0,2018,3,33,27.8,0.842424242,31.249,,10:18,618,1,5,4,5,220,3.9,,,
37,Sara,2021,0,2018,3,33,,,14.752,,10:24,624,2,1,5,10,230,5.3,,,
37,Sara,2021,0,2018,3,33,,,28.971,,10:24,624,2,2,6,5,13,3.2,,,
37,Sara,2021,0,2018,3,33,,,36.995,,10:24,624,2,3,7,11,283,2.2,,,
37,Sara,2021,0,2018,3,33,,,26.747,,10:24,624,2,4,8,9,294,1.8,,,
37,Sara,2021,0,2018,3,33,,,14.5,,10:24,624,2,5,7,11,283,2.2,,,
37,Sara,2021,0,2018,3,33,28.6,0.866666667,11.5,,11:08,668,3,1,5,10,230,5.3,,,
37,Sara,2021,0,2018,3,33,28.6,0.866666667,12.999,,11:08,668,3,2,6,5,13,3.2,,,
37,Sara,2021,0,2018,3,33,28.6,0.866666667,12.002,,11:08,668,3,3,9,7,309,4.2,,,
37,Sara,2021,0,2018,3,33,28.6,0.866666667,15.502,,11:08,668,3,4,6,5,13,3.2,,,
37,Sara,2021,0,2018,3,33,28.6,0.866666667,13.245,,11:08,668,3,5,10,5,341,4.9,,,
38,Piper,2020,0,2018,2,34.8,,,12.762,9,12:55,775,1,1,1,2.8,330,2,4,,
38,Piper,2020,0,2018,2,34.8,,,8.244,9,12:55,775,1,2,1,2.8,330,2,4,,
38,Piper,2020,0,2018,2,34.8,,,25.944,9,12:55,775,1,3,2,2.1,262,0.7,4,,
38,Piper,2020,0,2018,2,34.8,,,16.011,9,12:55,775,1,4,1,2.8,330,2,4,,
38,Piper,2020,0,2018,2,34.8,,,5.753,9,12:55,775,1,5,1,2.8,330,2,4,,
38,Piper,2020,0,2018,2,34.8,27.5,0.790229885,21.811,9,12:12,732,2,1,1,6,271,2,3,,
38,Piper,2020,0,2018,2,34.8,27.5,0.790229885,24.002,9,12:12,732,2,2,3,3.9,152,1.7,3,,
38,Piper,2020,0,2018,2,34.8,27.5,0.790229885,11.501,9,12:12,732,2,3,1,6,271,2,3,,
38,Piper,2020,0,2018,2,34.8,27.5,0.790229885,17.751,9,12:12,732,2,4,4,5,170,1.3,3,,
38,Piper,2020,0,2018,2,34.8,27.5,0.790229885,15.009,9,12:12,732,2,5,5,5,242,2.7,3,,
38,Piper,2020,0,2018,2,34.8,,,12.506,14,12:13,733,3,1,6,2.5,256,2.5,3,,
38,Piper,2020,0,2018,2,34.8,,,15.512,14,12:13,733,3,2,7,2.3,256,1.9,3,,
38,Piper,2020,0,2018,2,34.8,,,11.999,14,12:13,733,3,3,7,2.3,256,1.9,3,,
38,Piper,2020,0,2018,2,34.8,,,21.499,14,12:13,733,3,4,8,7,167,1.7,3,,
38,Piper,2020,0,2018,2,34.8,,,10.751,14,12:13,733,3,5,7,2.3,256,1.9,3,,
39,Otto,2020,1,2018,2,,29.1,,17.524,31,9:34,574,1,1,1,5,309,3.6,7,,
39,Otto,2020,1,2018,2,,29.1,,28.248,31,9:34,574,1,2,1,5,309,3.6,7,,
39,Otto,2020,1,2018,2,,29.1,,25.998,31,9:34,574,1,3,2,9,291,6,7,,
39,Otto,2020,1,2018,2,,29.1,,29.771,31,9:34,574,1,4,3,6,7,3.6,7,,
39,Otto,2020,1,2018,2,,29.1,,26.112,31,9:34,574,1,5,4,7,2,5,7,,
39,Otto,2020,1,2018,2,,30.1,,22.746,31,10:00,600,2,1,5,6,173,4.5,9,,
39,Otto,2020,1,2018,2,,30.1,,11.509,31,10:00,600,2,2,6,5,106,2.5,9,,
39,Otto,2020,1,2018,2,,30.1,,11.759,31,10:00,600,2,3,7,5,136,3.3,9,,
39,Otto,2020,1,2018,2,,30.1,,13.512,31,10:00,600,2,4,8,5,300,3,9,,
39,Otto,2020,1,2018,2,,30.1,,27.019,31,10:00,600,2,5,9,5,249,6,9,,
39,Otto,2020,1,2018,2,,30,,16.511,17,9:17,557,3,1,10,3.2,212,3,6,,
39,Otto,2020,1,2018,2,,30,,11.454,17,9:17,557,3,2,1,4.1,162,3.6,6,,
39,Otto,2020,1,2018,2,,30,,20.757,17,9:17,557,3,3,11,4.4,160,3.6,6,,
39,Otto,2020,1,2018,2,,30,,11.747,17,9:17,557,3,4,1,3.2,212,3,6,,
39,Otto,2020,1,2018,2,,30,,9.5,17,9:17,557,3,5,4,6,53,5,6,,
39,Otto,2021,1,2018,3,34,28.5,0.838235294,25.501,,11:17,677,1,1,1,3.6,267,3.2,,,
39,Otto,2021,1,2018,3,34,28.5,0.838235294,27.248,,11:17,677,1,2,2,8,1,8,,,
39,Otto,2021,1,2018,3,34,28.5,0.838235294,14.503,,11:17,677,1,3,3,3.7,260,3.5,,,
39,Otto,2021,1,2018,3,34,28.5,0.838235294,23.249,,11:17,677,1,4,4,8,359,6,,,
39,Otto,2021,1,2018,3,34,28.5,0.838235294,14.245,,11:17,677,1,5,5,6,35,5,,,
39,Otto,2021,1,2018,3,34,29.1,0.855882353,10.754,,11:31,691,2,1,5,6,35,5,,,
39,Otto,2021,1,2018,3,34,29.1,0.855882353,8.75,,11:31,691,2,2,1,3.6,267,3.2,,,
39,Otto,2021,1,2018,3,34,29.1,0.855882353,8.744,,11:31,691,2,3,8,4.3,159,3.3,,,
39,Otto,2021,1,2018,3,34,29.1,0.855882353,14.25,,11:31,691,2,4,1,3.6,267,3.2,,,
39,Otto,2021,1,2018,3,34,29.1,0.855882353,10.251,,11:31,691,2,5,1,3.6,267,3.2,,,
39,Otto,2021,1,2018,3,34,29.5,0.867647059,5.749,,10:47,647,3,1,1,3.6,267,3.2,,,
39,Otto,2021,1,2018,3,34,29.5,0.867647059,3.497,,10:47,647,3,2,5,6,35,5,,,
39,Otto,2021,1,2018,3,34,29.5,0.867647059,6.751,,10:47,647,3,3,4,8,359,6,,,
39,Otto,2021,1,2018,3,34,29.5,0.867647059,6.749,,10:47,647,3,4,1,3.6,267,3.2,,,
39,Otto,2021,1,2018,3,34,29.5,0.867647059,5.248,,10:47,647,3,5,1,3.6,267,3.2,,,
40,Chonk,2020,1,2019,1,35,31,0.885714286,41.251,17,11:06,666,1,1,1,6,0,3.4,5,,
40,Chonk,2020,1,2019,1,35,31,0.885714286,13.505,17,11:06,666,1,2,1,6,0,3.4,5,,
40,Chonk,2020,1,2019,1,35,31,0.885714286,18.746,17,11:06,666,1,3,1,6,0,3.4,5,,
40,Chonk,2020,1,2019,1,35,31,0.885714286,13.761,17,11:06,666,1,4,1,6,0,3.4,5,,
40,Chonk,2020,1,2019,1,35,31,0.885714286,13.5,17,11:06,666,1,5,1,6,0,3.4,5,,
40,Chonk,2020,1,2019,1,35,31.2,0.891428571,15.875,31,11:09,669,2,1,2,9,91,4,11,,
40,Chonk,2020,1,2019,1,35,31.2,0.891428571,27.742,31,11:09,669,2,2,2,9,91,4,11,,
40,Chonk,2020,1,2019,1,35,31.2,0.891428571,23.015,31,11:09,669,2,3,1,8,27,3.4,11,,
40,Chonk,2020,1,2019,1,35,31.2,0.891428571,13.736,31,11:09,669,2,4,2,9,91,4,11,,
40,Chonk,2020,1,2019,1,35,31.2,0.891428571,9.502,31,11:09,669,2,5,2,9,91,4,11,,
40,Chonk,2020,1,2019,1,35,30.7,0.877142857,25.767,19,10:25,625,3,1,3,3.1,350,2.8,3,,
40,Chonk,2020,1,2019,1,35,30.7,0.877142857,11.006,19,10:25,625,3,2,2,4.1,223,4,3,,
40,Chonk,2020,1,2019,1,35,30.7,0.877142857,10.25,19,10:25,625,3,3,3,3.1,350,2.8,3,,
40,Chonk,2020,1,2019,1,35,30.7,0.877142857,13,19,10:25,625,3,4,3,3.1,350,2.8,3,,
40,Chonk,2020,1,2019,1,35,30.7,0.877142857,9.752,19,10:25,625,3,5,2,4.1,223,4,3,,
40,Chonk,2021,1,2019,2,35,29.2,0.834285714,6.222,,11:24,684,1,1,1,2.4,184,1.8,,,
40,Chonk,2021,1,2019,2,35,29.2,0.834285714,5.501,,11:24,684,1,2,1,2.4,184,1.8,,,
40,Chonk,2021,1,2019,2,35,29.2,0.834285714,6.249,,11:24,684,1,3,1,2.4,184,1.8,,,
40,Chonk,2021,1,2019,2,35,29.2,0.834285714,3.749,,11:24,684,1,4,1,2.4,184,1.8,,,
40,Chonk,2021,1,2019,2,35,29.2,0.834285714,7,,11:24,684,1,5,1,2.4,184,1.8,,,
40,Chonk,2021,1,2019,2,35,28.8,0.822857143,6.998,,11:12,672,2,1,1,2.4,184,1.8,,,
40,Chonk,2021,1,2019,2,35,28.8,0.822857143,20.495,,11:12,672,2,2,3,5,195,4,,,
40,Chonk,2021,1,2019,2,35,28.8,0.822857143,15.25,,11:12,672,2,3,2,5,330,2.6,,,
40,Chonk,2021,1,2019,2,35,28.8,0.822857143,10.498,,11:12,672,2,4,2,5,330,2.6,,,
40,Chonk,2021,1,2019,2,35,28.8,0.822857143,4.999,,11:12,672,2,5,2,5,330,2.6,,,
40,Chonk,2021,1,2019,2,35,29.3,0.837142857,6.993,,10:25,625,3,1,2,5,330,2.6,,,
40,Chonk,2021,1,2019,2,35,29.3,0.837142857,5.001,,10:25,625,3,2,2,5,330,2.6,,,
40,Chonk,2021,1,2019,2,35,29.3,0.837142857,5.249,,10:25,625,3,3,1,2.4,184,1.8,,,
40,Chonk,2021,1,2019,2,35,29.3,0.837142857,4.001,,10:25,625,3,4,2,5,330,2.6,,,
40,Chonk,2021,1,2019,2,35,29.3,0.837142857,4.75,,10:25,625,3,5,2,5,330,2.6,,,
41,Roy,2020,1,2012,8,34.6,31.8,0.919075145,62.747,31,12:30,750,1,1,1,4.9,240,2.9,9,,
41,Roy,2020,1,2012,8,34.6,31.8,0.919075145,18.513,31,12:30,750,1,2,1,4.9,240,2.9,9,,
41,Roy,2020,1,2012,8,34.6,31.8,0.919075145,29.987,31,12:30,750,1,3,1,4.9,240,2.9,9,,
41,Roy,2020,1,2012,8,34.6,31.8,0.919075145,34.501,31,12:30,750,1,4,2,9,58,1.2,9,,
41,Roy,2020,1,2012,8,34.6,31.8,0.919075145,24.368,31,12:30,750,1,5,1,4.9,240,2.9,9,,
41,Roy,2020,1,2012,8,34.6,31.1,0.898843931,19.505,31,11:23,683,2,1,2,3.9,65,1.2,17,,
41,Roy,2020,1,2012,8,34.6,31.1,0.898843931,23.915,31,11:23,683,2,2,2,3.9,65,1.2,17,,
41,Roy,2020,1,2012,8,34.6,31.1,0.898843931,11.003,31,11:23,683,2,3,2,3.9,65,1.2,17,,
41,Roy,2020,1,2012,8,34.6,31.1,0.898843931,14.495,31,11:23,683,2,4,2,3.9,65,1.2,17,,
41,Roy,2020,1,2012,8,34.6,31.1,0.898843931,12.097,31,11:23,683,2,5,2,3.9,65,1.2,17,,
41,Roy,2020,1,2012,8,34.6,31.2,0.901734104,14.245,13,9:36,576,3,1,1,3,25,2.9,6,,
41,Roy,2020,1,2012,8,34.6,31.2,0.901734104,23,13,9:36,576,3,2,3,3.6,102,3.7,6,,
41,Roy,2020,1,2012,8,34.6,31.2,0.901734104,24.019,13,9:36,576,3,3,4,6,112,5,6,,
41,Roy,2020,1,2012,8,34.6,31.2,0.901734104,10.748,13,9:36,576,3,4,3,3.6,102,3.7,6,,
41,Roy,2020,1,2012,8,34.6,31.2,0.901734104,18.844,13,9:36,576,3,5,4,6,112,5,6,,
42,Tegan,2020,1,2017,3,35.5,28.9,0.814084507,19.009,10,13:43,823,1,1,1,4,358,2,7,,
42,Tegan,2020,1,2017,3,35.5,28.9,0.814084507,16.761,10,13:43,823,1,2,2,3.9,320,2.8,7,,
42,Tegan,2020,1,2017,3,35.5,28.9,0.814084507,15.998,10,13:43,823,1,3,2,3.9,320,2.8,7,,
42,Tegan,2020,1,2017,3,35.5,28.9,0.814084507,9.509,10,13:43,823,1,4,2,3.9,320,2.8,7,,
42,Tegan,2020,1,2017,3,35.5,28.9,0.814084507,9.006,10,13:43,823,1,5,1,4,358,2,7,,
42,Tegan,2020,1,2017,3,35.5,29.3,0.825352113,14.254,17,12:38,758,2,2,3,5,20,6,6,,
42,Tegan,2020,1,2017,3,35.5,29.3,0.825352113,15,17,12:38,758,2,3,4,3.9,142,1.5,6,,
42,Tegan,2020,1,2017,3,35.5,29.3,0.825352113,12.25,17,12:38,758,2,4,5,8,66,1,6,,
42,Tegan,2020,1,2017,3,35.5,29.3,0.825352113,29.751,17,12:38,758,2,5,5,8,66,1,6,,
42,Tegan,2020,1,2017,3,35.5,29.3,0.825352113,11.254,17,12:38,758,2,6,5,8,66,1,6,,
42,Tegan,2020,1,2017,3,35.5,28.5,0.802816901,21.267,9,11:27,687,3,1,6,8,56,3.8,7,,
42,Tegan,2020,1,2017,3,35.5,28.5,0.802816901,18.016,9,11:27,687,3,2,3,11,97,6,7,,
42,Tegan,2020,1,2017,3,35.5,28.5,0.802816901,10.5,9,11:27,687,3,3,6,8,56,3.8,7,,
42,Tegan,2020,1,2017,3,35.5,28.5,0.802816901,11.5,9,11:27,687,3,4,6,8,56,3.8,7,,
42,Tegan,2020,1,2017,3,35.5,28.5,0.802816901,14.001,9,11:27,687,3,5,6,8,56,3.8,7,,
42,Tegan,2021,1,2017,4,35.5,,,9.5,,12:13,733,1,1,1,5,260,2,,,
42,Tegan,2021,1,2017,4,35.5,,,3.988,,12:13,733,1,2,2,6,243,3.1,,,
42,Tegan,2021,1,2017,4,35.5,,,6.5,,12:13,733,1,3,1,5,260,2,,,
42,Tegan,2021,1,2017,4,35.5,,,22.251,,12:13,733,1,4,3,5,107,4.4,,,
42,Tegan,2021,1,2017,4,35.5,,,7.501,,12:13,733,1,5,1,5,260,2,,,
42,Tegan,2021,1,2017,4,35.5,28.8,0.811267606,6.001,,11:53,713,2,1,2,6,243,3.1,,,
42,Tegan,2021,1,2017,4,35.5,28.8,0.811267606,4,,11:53,713,2,2,2,6,243,3.1,,,
